chr	start	end	flagstat	target	mstart	mapq	cigar	identity	strand	distance	matches	max_identity
chrY	7281000	7286000	272	chrY_hg002	26985238	0	1098S1964M1938S	77.6985743380855	+	19704238	1964	77.6985743380855
chrY	7282000	7287000	272	chrY_hg002	23532479	0	16S1553M1I61M3369S	81.5479876160991	+	16250479	1614	81.5479876160991
chrY	7282000	7287000	272	chrY_hg002	25363734	0	16S1553M1I61M3369S	81.5479876160991	+	18081734	1614	81.5479876160991
chrY	7283000	7288000	272	chrY_hg002	23531471	0	884M8I1677M1I61M2369S	79.0954009882174	+	16248471	2622	79.0954009882174
chrY	7283000	7288000	272	chrY_hg002	25362726	0	884M8I1677M1I61M2369S	79.0954009882174	+	18079726	2622	79.0954009882174
chrY	7283000	7288000	272	chrY_hg002	26982149	0	884M8I1677M1I61M2369S	79.0954009882174	+	19699149	2622	79.0954009882174
chrY	7284000	7289000	272	chrY_hg002	23530469	0	448M2D1436M8I1677M1I61M1369S	80.0330487469017	+	16246469	3622	80.0330487469017
chrY	7284000	7289000	272	chrY_hg002	26981147	0	448M2D1436M8I1677M1I61M1369S	80.0330487469017	+	19697147	3622	80.0330487469017
chrY	7285000	7290000	272	chrY_hg002	23529510	0	42S387M1D1019M2D1436M8I1677M1I61M369S	77.9254739594683	+	16244510	4580	77.9254739594683
chrY	7285000	7290000	272	chrY_hg002	26980188	0	42S387M1D1019M2D1436M8I1677M1I61M369S	77.9254739594683	+	19695188	4580	77.9254739594683
chrY	7286000	7291000	272	chrY_hg002	23528468	0	1429M1D1019M2D1436M8I1059M49S	78.6305796808725	+	16242468	4943	78.6305796808725
chrY	7286000	7291000	272	chrY_hg002	26979146	0	1429M1D1019M2D1436M8I1059M49S	78.6305796808725	+	19693146	4943	78.6305796808725
chrY	7287000	7292000	272	chrY_hg002	23527844	0	376S2053M1D1019M2D1436M116S	78.7488908606921	+	16240844	4508	78.7488908606921
chrY	7287000	7292000	272	chrY_hg002	26978522	0	376S2053M1D1019M2D1436M116S	78.7488908606921	+	19691522	4508	78.7488908606921
chrY	8939000	8944000	256	chrY_hg002	8961562	0	2265S2735M	90.5667276051188	-	17562	2735	90.5667276051188
chrY	8940000	8945000	256	chrY_hg002	8961562	0	1265S3593M142S	92.791539103813	-	16562	3593	92.791539103813
chrY	8941000	8946000	256	chrY_hg002	8961562	0	265S3593M1142S	92.791539103813	-	15562	3593	92.791539103813
chrY	8942000	8947000	2048	chrY_hg002	8986160	0	3524H1476M	96.5447154471545	-	39160	1476	96.5447154471545
chrY	8943000	8948000	256	chrY_hg002	8986160	0	2524S2476M	97.8998384491115	-	38160	2476	97.8998384491115
chrY	8944000	8949000	256	chrY_hg002	9493362	0	1524S909M4D2378M3I132M54S	98.042080654588	-	544362	3419	98.042080654588
chrY	8945000	8950000	256	chrY_hg002	8986160	0	524S3287M3I132M1054S	98.1589713617767	-	36160	3419	98.1589713617767
chrY	8945000	8950000	256	chrY_hg002	9452792	0	524S3287M3I132M1054S	98.1589713617767	-	502792	3419	98.1589713617767
chrY	8946000	8951000	256	chrY_hg002	8986636	0	2811M3I132M2054S	97.8615071283096	-	35636	2943	97.8615071283096
chrY	8946000	8951000	256	chrY_hg002	9453268	0	2811M3I132M2054S	97.8615071283096	-	502268	2943	97.8615071283096
chrY	8947000	8952000	256	chrY_hg002	8967313	0	1946M3054S	99.5375128468654	-	15313	1946	99.5375128468654
chrY	8947000	8952000	256	chrY_hg002	9819632	0	1946M3054S	99.5375128468654	-	867632	1946	99.5375128468654
chrY	8958000	8963000	256	chrY_hg002	9144198	0	3561S1385M54S	92.4187725631769	-	181198	1385	92.4187725631769
chrY	8958000	8963000	256	chrY_hg002	9347031	0	3561S1385M54S	92.4187725631769	-	384031	1385	92.4187725631769
chrY	8959000	8964000	256	chrY_hg002	9144198	0	2561S2439M	94.1779417794178	-	180198	2439	94.1779417794178
chrY	8959000	8964000	256	chrY_hg002	9347031	0	2561S2439M	94.1779417794178	-	383031	2439	94.1779417794178
chrY	8960000	8965000	256	chrY_hg002	9144198	0	1561S3439M	92.7595231171852	-	179198	3439	92.7595231171852
chrY	8960000	8965000	256	chrY_hg002	9347031	0	1561S3439M	92.7595231171852	-	382031	3439	92.7595231171852
chrY	8961000	8966000	256	chrY_hg002	9144198	0	561S3593M846S	93.0698580573337	-	178198	3593	93.0698580573337
chrY	8961000	8966000	256	chrY_hg002	9347031	0	561S3593M846S	93.0698580573337	-	381031	3593	93.0698580573337
chrY	8962000	8967000	256	chrY_hg002	8982341	0	562M1I2591M1846S	92.0735573874445	-	15341	3153	92.0735573874445
chrY	8963000	8968000	256	chrY_hg002	9107897	0	2820S909M12I1259M	96.8348623853211	-	139897	2168	96.8348623853211
chrY	8963000	8968000	256	chrY_hg002	9189031	0	2820S909M12I1259M	96.8348623853211	-	221031	2168	96.8348623853211
chrY	8963000	8968000	256	chrY_hg002	9209309	0	2820S909M12I1259M	96.8348623853211	-	241309	2168	96.8348623853211
chrY	8963000	8968000	256	chrY_hg002	9310727	0	2820S909M12I1259M	96.8348623853211	-	342727	2168	96.8348623853211
chrY	8964000	8969000	256	chrY_hg002	9107897	0	1820S909M12I2259M	97.7672955974843	-	138897	3168	97.7672955974843
chrY	8964000	8969000	256	chrY_hg002	9189031	0	1820S909M12I2259M	97.7672955974843	-	220031	3168	97.7672955974843
chrY	8964000	8969000	256	chrY_hg002	9209309	0	1820S909M12I2259M	97.7672955974843	-	240309	3168	97.7672955974843
chrY	8964000	8969000	256	chrY_hg002	9290447	0	1820S909M12I2259M	97.7672955974843	-	321447	3168	97.7672955974843
chrY	8964000	8969000	256	chrY_hg002	9310727	0	1820S909M12I2259M	97.7672955974843	-	341727	3168	97.7672955974843
chrY	8965000	8970000	256	chrY_hg002	9209309	0	820S909M12I2382M3I132M742S	97.847585805701	-	239309	3423	97.847585805701
chrY	8966000	8971000	256	chrY_hg002	8986340	0	729M16I2378M3I132M1742S	97.6672805402087	-	15340	3239	97.6672805402087
chrY	8966000	8971000	256	chrY_hg002	9452972	0	729M16I2378M3I132M1742S	97.6672805402087	-	481972	3239	97.6672805402087
chrY	8966000	8971000	256	chrY_hg002	9493542	0	729M12I2382M3I132M1742S	97.6672805402087	-	522542	3243	97.6672805402087
chrY	8966000	8971000	256	chrY_hg002	9777684	0	618M1D111M8I2521M1742S	97.6672805402087	-	806684	3250	97.6672805402087
chrY	8967000	8972000	256	chrY_hg002	9778679	0	2S2256M2742S	99.822695035461	-	806679	2256	99.822695035461
chrY	8968000	8973000	0	chrY_hg002	9779677	0	1258M3742S	100	-	806677	1258	100
chrY	8978000	8983000	256	chrY_hg002	9103638	0	3899S16M2I985M1D98M	99.6366939146231	-	120638	1099	99.6366939146231
chrY	8978000	8983000	256	chrY_hg002	9123919	0	3899S16M2I985M1D98M	99.6366939146231	-	140919	1099	99.6366939146231
chrY	8978000	8983000	0	chrY_hg002	9306468	0	3899S16M2I985M1D98M	99.6366939146231	-	323468	1099	99.6366939146231
chrY	8978000	8983000	256	chrY_hg002	9326749	0	3899S16M2I985M1D98M	99.6366939146231	-	343749	1099	99.6366939146231
chrY	8979000	8984000	256	chrY_hg002	9448513	0	2899S2101M	93.3365064255117	-	464513	2101	93.3365064255117
chrY	8980000	8985000	256	chrY_hg002	9549931	0	1899S16M2I985M1D2098M	91.776846178652	-	564931	3099	91.776846178652
chrY	8981000	8986000	256	chrY_hg002	9468801	0	899S16M2I985M1D2591M507S	92.8770172509738	-	482801	3592	92.8770172509738
chrY	8982000	8987000	256	chrY_hg002	9468900	0	902M1D2591M1507S	92.728313770398	-	481900	3493	92.728313770398
chrY	8983000	8988000	2048	chrY_hg002	9452792	0	3159H1841M	97.2297664312874	-	464792	1841	97.2297664312874
chrY	8984000	8989000	0	chrY_hg002	9452792	0	2159S2841M	98.2048574445618	-	463792	2841	98.2048574445618
chrY	8985000	8990000	256	chrY_hg002	9452792	0	1159S3419M422S	96.8411816320562	-	462792	3419	96.8411816320562
chrY	8986000	8991000	0	chrY_hg002	9452792	0	159S3419M1422S	96.8411816320562	-	461792	3419	96.8411816320562
chrY	8987000	8992000	0	chrY_hg002	9453633	0	2578M2422S	95.810705973623	-	461633	2578	95.810705973623
chrY	8988000	8993000	256	chrY_hg002	9211154	0	1578M3422S	96.3878326996198	-	218154	1578	96.3878326996198
chrY	8988000	8993000	0	chrY_hg002	9231431	0	1578M3422S	96.3878326996198	-	238431	1578	96.3878326996198
chrY	8988000	8993000	256	chrY_hg002	9312572	0	1578M3422S	96.3878326996198	-	319572	1578	96.3878326996198
chrY	8999000	9004000	256	chrY_hg002	9631161	0	3166S1834M	92.257360959651	-	627161	1834	92.257360959651
chrY	9e+06	9005000	256	chrY_hg002	9732657	0	2166S2834M	94.9188426252646	-	727657	2834	94.9188426252646
chrY	9001000	9006000	256	chrY_hg002	9732657	0	1166S3594M240S	95.937673900946	-	726657	3594	95.937673900946
chrY	9002000	9007000	256	chrY_hg002	9732657	0	166S3594M1240S	95.937673900946	-	725657	3594	95.937673900946
chrY	9003000	9008000	256	chrY_hg002	9733491	0	2760M2240S	94.7826086956522	-	725491	2760	94.7826086956522
chrY	9004000	9009000	256	chrY_hg002	9351290	0	2426S2574M	97.5524475524476	-	342290	2574	97.5524475524476
chrY	9005000	9010000	256	chrY_hg002	9351290	0	1426S3427M147S	98.1324773854684	-	341290	3427	98.1324773854684
chrY	9006000	9011000	256	chrY_hg002	9351290	0	426S3427M1147S	98.1324773854684	-	340290	3427	98.1324773854684
chrY	9007000	9012000	256	chrY_hg002	9169310	0	2853M2147S	97.7567472835612	-	157310	2853	97.7567472835612
chrY	9007000	9012000	256	chrY_hg002	9270724	0	2853M2147S	97.7567472835612	-	258724	2853	97.7567472835612
chrY	9007000	9012000	256	chrY_hg002	9351864	0	2853M2147S	97.7567472835612	-	339864	2853	97.7567472835612
chrY	9008000	9013000	256	chrY_hg002	9150031	0	1853M3147S	99.7301672962763	-	137031	1853	99.7301672962763
chrY	9019000	9024000	256	chrY_hg002	9042805	0	3472S1528M	90.8376963350785	-	18805	1528	90.8376963350785
chrY	9019000	9024000	0	chrY_hg002	9265873	0	3472S1528M	90.8376963350785	-	241873	1528	90.8376963350785
chrY	9020000	9025000	256	chrY_hg002	9042805	0	2472S2528M	94.4224683544304	-	17805	2528	94.4224683544304
chrY	9020000	9025000	256	chrY_hg002	9245610	0	2472S2528M	94.4224683544304	-	220610	2528	94.4224683544304
chrY	9020000	9025000	256	chrY_hg002	9265873	0	2472S2528M	94.4224683544304	-	240873	2528	94.4224683544304
chrY	9020000	9025000	256	chrY_hg002	9590536	0	2472S2528M	94.4224683544304	-	565536	2528	94.4224683544304
chrY	9021000	9026000	256	chrY_hg002	9590536	0	1472S3528M	95.9750566893424	-	564536	3528	95.9750566893424
chrY	9022000	9027000	256	chrY_hg002	9590536	0	472S3611M917S	96.0675713098865	-	563536	3611	96.0675713098865
chrY	9023000	9028000	256	chrY_hg002	9266401	0	3083M1917S	95.296788842037	-	238401	3083	95.296788842037
chrY	9024000	9029000	256	chrY_hg002	9047082	0	2749S2251M	97.1123944913372	-	18082	2251	97.1123944913372
chrY	9025000	9030000	256	chrY_hg002	9047082	0	1749S3251M	97.9698554290987	-	17082	3251	97.9698554290987
chrY	9026000	9031000	256	chrY_hg002	9047082	0	749S3632M619S	98.1552863436123	-	16082	3632	98.1552863436123
chrY	9027000	9032000	256	chrY_hg002	9047333	0	3381M1619S	98.0479148181012	-	15333	3381	98.0479148181012
chrY	9028000	9033000	256	chrY_hg002	9048333	0	2381M2619S	99.8320033599328	-	15333	2381	99.8320033599328
chrY	9029000	9034000	256	chrY_hg002	9049333	0	1381M3619S	99.8551774076756	-	15333	1381	99.8551774076756
chrY	9039000	9044000	256	chrY_hg002	9022473	0	3804S1196M	100	-	21527	1196	100
chrY	9039000	9044000	256	chrY_hg002	9245610	0	3804S1196M	100	-	201610	1196	100
chrY	9039000	9044000	0	chrY_hg002	9367294	0	3804S1196M	100	-	323294	1196	100
chrY	9040000	9045000	256	chrY_hg002	9022473	0	2804S2196M	93.6247723132969	-	22527	2196	93.6247723132969
chrY	9040000	9045000	256	chrY_hg002	9265873	0	2804S2196M	93.6247723132969	-	220873	2196	93.6247723132969
chrY	9040000	9045000	256	chrY_hg002	9793553	0	2804S2196M	93.6247723132969	-	748553	2196	93.6247723132969
chrY	9041000	9046000	256	chrY_hg002	9265873	0	1804S3196M	95.4943679599499	-	219873	3196	95.4943679599499
chrY	9042000	9047000	256	chrY_hg002	9265873	0	804S3611M585S	96.0121849903074	-	218873	3611	96.0121849903074
chrY	9042000	9047000	256	chrY_hg002	9834192	0	804S3611M585S	96.0121849903074	-	787192	3611	96.0121849903074
chrY	9043000	9048000	256	chrY_hg002	9266069	0	3415M1585S	95.7833089311859	-	218069	3415	95.7833089311859
chrY	9043000	9048000	256	chrY_hg002	9529828	0	3415M1585S	95.7833089311859	-	481828	3415	95.7833089311859
chrY	9044000	9049000	256	chrY_hg002	9267175	0	106S2309M2585S	98.2676483326115	-	218175	2309	98.2676483326115
chrY	9045000	9050000	256	chrY_hg002	9026750	0	2081S2919M	97.6361767728674	-	23250	2919	97.6361767728674
chrY	9046000	9051000	256	chrY_hg002	9026750	0	1081S3632M287S	98.0726872246696	-	24250	3632	98.0726872246696
chrY	9047000	9052000	256	chrY_hg002	9026750	0	81S3632M1287S	98.0726872246696	-	25250	3632	98.0726872246696
chrY	9048000	9053000	256	chrY_hg002	9027724	0	55S2658M2287S	99.849510910459	-	25276	2658	99.849510910459
chrY	9049000	9054000	256	chrY_hg002	9028669	0	1713M3287S	99.8248686514886	-	25331	1713	99.8248686514886
chrY	9060000	9065000	256	chrY_hg002	9184772	0	3095S1905M	92.6509186351706	-	119772	1905	92.6509186351706
chrY	9060000	9065000	0	chrY_hg002	9286188	0	3095S1905M	92.6509186351706	-	221188	1905	92.6509186351706
chrY	9060000	9065000	256	chrY_hg002	9468801	0	3095S1905M	92.6509186351706	-	403801	1905	92.6509186351706
chrY	9061000	9066000	256	chrY_hg002	9468801	0	2095S2905M	91.4974182444062	-	402801	2905	91.4974182444062
chrY	9062000	9067000	256	chrY_hg002	9184772	0	1095S3593M312S	93.0976899526858	-	117772	3593	93.0976899526858
chrY	9062000	9067000	0	chrY_hg002	9286188	0	1095S3593M312S	93.0976899526858	-	219188	3593	93.0976899526858
chrY	9062000	9067000	256	chrY_hg002	9468801	0	1095S3593M312S	93.0976899526858	-	401801	3593	93.0976899526858
chrY	9063000	9068000	256	chrY_hg002	9184772	0	95S3593M1312S	93.0976899526858	-	116772	3593	93.0976899526858
chrY	9063000	9068000	256	chrY_hg002	9286188	0	95S3593M1312S	93.0976899526858	-	218188	3593	93.0976899526858
chrY	9064000	9069000	256	chrY_hg002	9287093	0	2688M2312S	90.7738095238095	-	218093	2688	90.7738095238095
chrY	9064000	9069000	256	chrY_hg002	9469706	0	2688M2312S	90.7738095238095	-	400706	2688	90.7738095238095
chrY	9065000	9070000	256	chrY_hg002	9189031	0	2354S2646M	97.9213907785336	-	119031	2646	97.9213907785336
chrY	9065000	9070000	256	chrY_hg002	9209309	0	2354S2646M	97.9213907785336	-	139309	2646	97.9213907785336
chrY	9065000	9070000	256	chrY_hg002	9290447	0	2354S2646M	97.9213907785336	-	220447	2646	97.9213907785336
chrY	9065000	9070000	0	chrY_hg002	9310727	0	2354S2646M	97.9213907785336	-	240727	2646	97.9213907785336
chrY	9065000	9070000	256	chrY_hg002	9473060	0	2354S2646M	97.9213907785336	-	403060	2646	97.9213907785336
chrY	9066000	9071000	256	chrY_hg002	9189031	0	1354S3423M223S	96.7280163599182	-	118031	3423	96.7280163599182
chrY	9066000	9071000	256	chrY_hg002	9290447	0	1354S3423M223S	96.7280163599182	-	219447	3423	96.7280163599182
chrY	9067000	9072000	0	chrY_hg002	9473060	1	354S3423M1223S	96.7280163599182	-	401060	3423	96.7280163599182
chrY	9068000	9073000	0	chrY_hg002	9189677	0	2777M2223S	95.9668707238027	-	116677	2777	95.9668707238027
chrY	9068000	9073000	256	chrY_hg002	9473706	0	2777M2223S	95.9668707238027	-	400706	2777	95.9668707238027
chrY	9069000	9074000	0	chrY_hg002	9292093	0	1777M3223S	96.7923466516601	-	218093	1777	96.7923466516601
chrY	9069000	9074000	256	chrY_hg002	9474706	0	1777M3223S	96.7923466516601	-	400706	1777	96.7923466516601
chrY	9080000	9085000	256	chrY_hg002	9063096	0	3357S1643M	91.4790018259282	-	21904	1643	91.4790018259282
chrY	9080000	9085000	256	chrY_hg002	9184772	0	3357S1643M	91.4790018259282	-	99772	1643	91.4790018259282
chrY	9080000	9085000	256	chrY_hg002	9286188	0	3357S1643M	91.4790018259282	-	201188	1643	91.4790018259282
chrY	9080000	9085000	256	chrY_hg002	9468801	0	3357S1643M	91.4790018259282	-	383801	1643	91.4790018259282
chrY	9081000	9086000	256	chrY_hg002	9063096	0	2357S2544M99S	94.3396226415094	-	22904	2544	94.3396226415094
chrY	9081000	9086000	256	chrY_hg002	9184772	0	2357S2544M99S	94.3396226415094	-	98772	2544	94.3396226415094
chrY	9081000	9086000	256	chrY_hg002	9286188	0	2357S2544M99S	94.3396226415094	-	200188	2544	94.3396226415094
chrY	9081000	9086000	256	chrY_hg002	9468801	0	2357S2544M99S	94.3396226415094	-	382801	2544	94.3396226415094
chrY	9082000	9087000	256	chrY_hg002	9103638	0	1357S3593M50S	93.0420261619816	-	16638	3593	93.0420261619816
chrY	9082000	9087000	256	chrY_hg002	9205050	0	1357S3593M50S	93.0420261619816	-	118050	3593	93.0420261619816
chrY	9082000	9087000	256	chrY_hg002	9306468	0	1357S3593M50S	93.0420261619816	-	219468	3593	93.0420261619816
chrY	9083000	9088000	256	chrY_hg002	9103638	0	357S3593M1050S	93.0420261619816	-	15638	3593	93.0420261619816
chrY	9083000	9088000	256	chrY_hg002	9205050	0	357S3593M1050S	93.0420261619816	-	117050	3593	93.0420261619816
chrY	9083000	9088000	256	chrY_hg002	9306468	0	357S3593M1050S	93.0420261619816	-	218468	3593	93.0420261619816
chrY	9084000	9089000	256	chrY_hg002	9104281	0	2950M2050S	91.5254237288136	-	15281	2950	91.5254237288136
chrY	9084000	9089000	256	chrY_hg002	9205693	0	2950M2050S	91.5254237288136	-	116693	2950	91.5254237288136
chrY	9084000	9089000	256	chrY_hg002	9307111	0	2950M2050S	91.5254237288136	-	218111	2950	91.5254237288136
chrY	9085000	9090000	256	chrY_hg002	9107897	0	2616S909M2I1473M	97.5671140939597	-	17897	2382	97.5671140939597
chrY	9085000	9090000	256	chrY_hg002	9189031	0	2616S909M2I1473M	97.5671140939597	-	99031	2382	97.5671140939597
chrY	9085000	9090000	256	chrY_hg002	9209309	0	2616S909M2I1473M	97.5671140939597	-	119309	2382	97.5671140939597
chrY	9085000	9090000	256	chrY_hg002	9290447	0	2616S909M2I1473M	97.5671140939597	-	200447	2382	97.5671140939597
chrY	9085000	9090000	256	chrY_hg002	9310727	0	2616S909M2I1473M	97.5671140939597	-	220727	2382	97.5671140939597
chrY	9086000	9091000	256	chrY_hg002	9107897	0	1616S909M2I2473M	96.6016548463357	-	16897	3382	96.6016548463357
chrY	9086000	9091000	256	chrY_hg002	9209309	0	1616S909M2I2473M	96.6016548463357	-	118309	3382	96.6016548463357
chrY	9087000	9092000	256	chrY_hg002	9209309	0	616S909M2I2514M959S	96.6423357664234	-	117309	3423	96.6423357664234
chrY	9088000	9093000	256	chrY_hg002	9067739	0	525M2I2514M1959S	96.2183492272279	-	25261	3039	96.2183492272279
chrY	9088000	9093000	256	chrY_hg002	9229970	0	525M2I2514M1959S	96.2183492272279	-	136970	3039	96.2183492272279
chrY	9088000	9093000	256	chrY_hg002	9290831	0	525M2I2514M1959S	96.2183492272279	-	197831	3039	96.2183492272279
chrY	9089000	9094000	0	chrY_hg002	9210691	1	2041M2959S	97.2072513473787	-	116691	2041	97.2072513473787
chrY	9090000	9095000	256	chrY_hg002	9231968	0	1041M3959S	94.5244956772334	-	136968	1041	94.5244956772334
chrY	9090000	9095000	256	chrY_hg002	9313109	0	1041M3959S	94.5244956772334	-	218109	1041	94.5244956772334
chrY	9090000	9095000	256	chrY_hg002	9455170	0	1041M3959S	94.5244956772334	-	360170	1041	94.5244956772334
chrY	9100000	9105000	0	chrY_hg002	9205050	0	3637S1363M	92.3697725605282	-	100050	1363	92.3697725605282
chrY	9100000	9105000	256	chrY_hg002	9306468	0	3637S1363M	92.3697725605282	-	201468	1363	92.3697725605282
chrY	9101000	9106000	0	chrY_hg002	9205050	0	2637S2363M	94.0753279729158	-	99050	2363	94.0753279729158
chrY	9101000	9106000	256	chrY_hg002	9306468	0	2637S2363M	94.0753279729158	-	200468	2363	94.0753279729158
chrY	9102000	9107000	256	chrY_hg002	9205050	0	1637S3363M	92.6553672316384	-	98050	3363	92.6553672316384
chrY	9102000	9107000	0	chrY_hg002	9306468	0	1637S3363M	92.6553672316384	-	199468	3363	92.6553672316384
chrY	9103000	9108000	0	chrY_hg002	9205050	0	637S3593M770S	93.1255218480378	-	97050	3593	93.1255218480378
chrY	9103000	9108000	256	chrY_hg002	9306468	0	637S3593M770S	93.1255218480378	-	198468	3593	93.1255218480378
chrY	9104000	9109000	256	chrY_hg002	9205413	0	3230M1770S	92.3529411764706	-	96413	3230	92.3529411764706
chrY	9104000	9109000	256	chrY_hg002	9306831	0	3230M1770S	92.3529411764706	-	197831	3230	92.3529411764706
chrY	9105000	9110000	256	chrY_hg002	9067355	0	2896S2104M	97.3859315589354	-	42645	2104	97.3859315589354
chrY	9105000	9110000	256	chrY_hg002	9189031	0	2896S2104M	97.3859315589354	-	79031	2104	97.3859315589354
chrY	9105000	9110000	0	chrY_hg002	9209309	0	2896S2104M	97.3859315589354	-	99309	2104	97.3859315589354
chrY	9105000	9110000	256	chrY_hg002	9290447	0	2896S2104M	97.3859315589354	-	180447	2104	97.3859315589354
chrY	9105000	9110000	256	chrY_hg002	9310727	0	2896S2104M	97.3859315589354	-	200727	2104	97.3859315589354
chrY	9106000	9111000	256	chrY_hg002	9189031	0	1896S3104M	98.2280927835052	-	78031	3104	98.2280927835052
chrY	9106000	9111000	256	chrY_hg002	9209309	0	1896S3104M	98.2280927835052	-	98309	3104	98.2280927835052
chrY	9106000	9111000	256	chrY_hg002	9290447	0	1896S3104M	98.2280927835052	-	179447	3104	98.2280927835052
chrY	9106000	9111000	256	chrY_hg002	9310727	0	1896S3104M	98.2280927835052	-	199727	3104	98.2280927835052
chrY	9107000	9112000	256	chrY_hg002	9310727	0	896S3423M681S	96.7280163599182	-	198727	3423	96.7280163599182
chrY	9108000	9113000	0	chrY_hg002	9209413	0	3319M1681S	96.6254896053028	-	96413	3319	96.6254896053028
chrY	9109000	9114000	0	chrY_hg002	9088723	0	2319M2681S	97.5420439844761	-	25277	2319	97.5420439844761
chrY	9109000	9114000	256	chrY_hg002	9210413	0	2319M2681S	97.5420439844761	-	96413	2319	97.5420439844761
chrY	9110000	9115000	256	chrY_hg002	9211413	0	1319M3681S	95.6785443517816	-	96413	1319	95.6785443517816
